date,above_5pct_count,below_5pct_count,pt20_ratio,pt50_ratio,limit_up_count,limit_down_count,limit_up_down_ratio,new_high_60d,new_low_60d,up_25pct_month,down_25pct_month,up_25pct_qtr,down_25pct_qtr
2019-06-11,0,0,,,0,0,,0,0,0,0,0,0
2019-06-12,94,53,,,36,17,2.12,0,0,0,0,0,0
2019-06-13,119,50,,,42,12,3.5,0,0,0,0,0,0
2019-06-14,29,259,,,9,23,0.39,0,0,0,0,0,0
2019-06-17,81,66,,,31,13,2.38,0,0,0,0,0,0
2019-06-18,66,48,,,22,16,1.38,0,0,0,0,0,0
2019-06-19,143,11,,,47,8,5.88,0,0,0,0,0,0
2019-06-20,167,35,,,41,7,5.86,0,0,0,0,0,0
2019-06-21,248,15,,,30,6,5.0,0,0,0,0,0,0
2019-06-24,103,37,,,33,5,6.6,0,0,0,0,0,0
2019-06-25,65,88,,,21,15,1.4,0,0,0,0,0,0
2019-06-26,89,79,,,15,18,0.83,0,0,0,0,0,0
2019-06-27,130,20,,,32,4,8.0,0,0,0,0,0,0
2019-06-28,43,103,,,15,14,1.07,0,0,0,0,0,0
2019-07-01,349,5,,,61,4,15.25,0,0,0,0,0,0
2019-07-02,85,39,,,16,6,2.67,0,0,0,0,0,0
2019-07-03,42,50,,,14,7,2.0,0,0,0,0,0,0
2019-07-04,49,51,,,19,11,1.73,0,0,0,0,0,0
2019-07-05,84,36,,,26,8,3.25,0,0,0,0,0,0
2019-07-08,34,646,0.26479949077021,,12,8,1.5,0,0,0,0,0,0
2019-07-09,92,33,0.2824088748019017,,23,8,2.88,0,0,33,94,0,0
2019-07-10,47,51,0.2594235033259423,,16,11,1.45,0,0,32,99,0,0
2019-07-11,74,36,0.2535612535612536,,18,8,2.25,0,0,28,89,0,0
2019-07-12,79,52,0.2775845716092317,,20,7,2.86,0,0,40,80,0,0
2019-07-15,128,46,0.3334385854120619,,19,6,3.17,0,0,54,74,0,0
2019-07-16,71,9,0.3462630085146641,,18,1,18.0,0,0,60,64,0,0
2019-07-17,80,14,0.3414249684741488,,21,1,21.0,0,0,43,65,0,0
2019-07-18,28,79,0.2079395085066162,,12,6,2.0,0,0,25,76,0,0
2019-07-19,73,19,0.2474032105760151,,9,4,2.25,0,0,24,74,0,0
2019-07-22,22,461,0.1356357927786499,,7,27,0.26,0,0,24,100,0,0
2019-07-23,132,25,0.189010989010989,,23,4,5.75,0,0,32,75,0,0
2019-07-24,116,1,0.2647613065326633,,24,1,24.0,0,0,36,65,0,0
2019-07-25,93,14,0.2946344524631314,,19,0,,0,0,34,63,0,0
2019-07-26,61,32,0.3124018838304552,,21,1,21.0,0,0,36,51,0,0
2019-07-29,81,13,0.3254865034526051,,17,2,8.5,0,0,23,57,0,0
2019-07-30,72,5,0.4114877589453861,,19,2,9.5,0,0,25,54,0,0
2019-07-31,59,24,0.3610414052697616,,17,3,5.67,0,0,23,43,0,0
2019-08-01,76,26,0.3374098463468172,,20,2,10.0,0,0,33,37,0,0
2019-08-02,63,58,0.2469445314948292,,17,3,5.67,0,0,25,40,0,0
2019-08-05,64,44,0.1996239423378251,,23,2,11.5,0,0,34,34,0,0
2019-08-06,50,490,0.1362781954887218,,14,7,2.0,0,0,32,42,0,0
2019-08-07,94,68,0.1303666562206205,,24,13,1.85,0,0,26,30,0,0
2019-08-08,101,47,0.1539184952978056,,18,8,2.25,0,0,32,21,0,0
2019-08-09,38,67,0.1356516290726817,,12,3,4.0,0,0,26,25,0,0
2019-08-12,183,11,0.1823308270676691,,26,1,26.0,0,0,35,19,0,0
2019-08-13,57,23,0.1767471012221874,,16,1,16.0,0,0,44,26,0,0
2019-08-14,87,10,0.2129194104735026,,21,2,10.5,0,0,31,25,0,0
2019-08-15,113,8,0.2335629304946775,,24,3,8.0,0,0,53,21,0,0
2019-08-16,103,11,0.2755832037325039,,25,3,8.33,0,0,58,22,0,0
2019-08-19,397,6,0.5248911014312383,0.3096463022508038,68,3,22.67,0,0,123,7,0,0
2019-08-20,116,16,0.5670295489891135,0.3236699585855368,38,4,9.5,0,0,108,8,0,0
2019-08-21,96,40,0.5922239502332814,0.3308917197452229,26,2,13.0,0,0,75,11,0,0
2019-08-22,98,17,0.6549580354367424,0.3538950715421303,26,2,13.0,0,0,67,14,0,0
2019-08-23,85,49,0.629894344313238,0.3463616142357801,24,1,24.0,0,0,62,15,0,0
2019-08-26,85,36,0.5273461777501554,0.3215077605321508,25,2,12.5,0,0,65,13,0,0
2019-08-27,149,2,0.7668635374572583,0.3951281240113888,38,0,,0,0,69,10,0,0
2019-08-28,92,50,0.7865133623368552,0.4004424778761062,40,3,13.33,0,0,66,12,0,0
2019-08-29,95,17,0.7775015537600994,0.3924170616113744,25,0,,0,0,76,13,0,0
2019-08-30,66,121,0.595592799503414,0.3314411857458215,21,9,2.33,0,0,67,19,0,0
2019-09-02,269,4,0.8229457364341085,0.4563442211055276,49,0,,242,9,109,28,0,0
2019-09-03,135,7,0.8443410852713178,0.5092621664050235,32,0,,209,18,173,8,228,125
2019-09-04,129,15,0.8744575325480471,0.5811616954474097,37,0,,214,7,212,4,247,116
2019-09-05,124,2,0.9222669557138432,0.6580928481806776,32,0,,228,2,210,4,267,107
2019-09-06,110,34,0.904953560371517,0.6916562107904642,24,1,24.0,255,5,259,4,334,83
2019-09-09,267,1,0.9408668730650156,0.8224592220828105,42,0,,522,1,275,3,401,68
2019-09-10,97,21,0.9408118995971492,0.849607535321821,32,0,,308,1,304,2,404,60
2019-09-11,55,42,0.9151440074326416,0.8311362209667295,18,1,18.0,153,3,236,4,325,63
2019-09-12,92,16,0.911737379993806,0.8748431618569636,27,2,13.5,195,1,243,7,300,59
2019-09-16,97,6,0.906811145510836,0.8867983693947946,23,1,23.0,265,3,257,4,265,66
2019-09-17,50,119,0.6722376973073352,0.7219435736677116,19,1,19.0,73,18,119,3,215,79
2019-09-18,99,30,0.6659442724458204,0.7271872060206962,23,2,11.5,115,17,101,2,236,65
2019-09-19,141,16,0.7357496902106567,0.8020081581424537,32,0,,181,8,122,0,271,67
2019-09-20,85,18,0.7258663366336634,0.8066436853650893,28,1,28.0,194,11,119,0,244,55
2019-09-23,82,42,0.5439356435643564,0.6962382445141065,23,3,7.67,180,37,137,2,273,48
2019-09-24,113,23,0.5478180129990715,0.7087774294670847,26,3,8.67,190,35,164,4,220,66
2019-09-25,49,207,0.3428129829984544,0.575187969924812,25,12,2.08,104,109,96,4,178,82
2019-09-26,46,528,0.1831683168316831,0.3784885544057698,18,42,0.43,54,294,73,9,169,99
2019-09-27,165,46,0.2081657902876585,0.4304075235109718,24,10,2.4,84,84,71,7,188,82
2019-09-30,30,123,0.157032457496136,0.3546981953951462,7,18,0.39,73,229,69,9,168,91
2019-10-08,120,72,0.1612503868771278,0.3550295857988165,19,12,1.58,100,158,50,13,210,65
2019-10-09,115,24,0.192200557103064,0.4113983182809094,23,5,4.6,126,56,50,16,235,55
2019-10-10,166,6,0.2585833591091865,0.5010893246187363,31,1,31.0,180,14,64,12,259,43
2019-10-11,104,34,0.3121137206427689,0.5321728318308984,23,2,11.5,179,24,56,21,255,40
2019-10-14,155,10,0.4535063330244053,0.6690490988191423,42,1,42.0,265,6,66,16,294,34
2019-10-15,60,143,0.3934527486102532,0.575776397515528,23,16,1.44,166,56,45,23,240,36
2019-10-16,58,54,0.3570105003088326,0.5363354037267081,14,7,2.0,139,108,37,30,229,46
2019-10-17,57,28,0.3515600864998455,0.518484001242622,14,3,4.67,112,118,47,33,232,47
2019-10-18,44,50,0.2594995366079703,0.4161490683229814,14,4,3.5,90,266,34,29,244,45
2019-10-21,67,128,0.2481458590852905,0.3898726312519416,10,14,0.71,71,278,24,42,232,47
2019-10-22,126,12,0.3277726289774482,0.4511021421918659,22,4,5.5,121,50,40,29,313,34
2019-10-23,76,26,0.3051266213712168,0.4072004965859714,19,1,19.0,95,181,30,24,265,35
2019-10-24,62,37,0.3200617283950617,0.3975193798449612,16,8,2.0,94,193,24,33,225,43
2019-10-25,85,25,0.4019759184933621,0.4364538127712337,19,5,3.8,128,83,28,37,232,43
2019-10-28,269,18,0.6137696820006174,0.5494267121165168,74,5,14.8,212,26,37,27,266,31
2019-10-29,51,167,0.443381672323357,0.4295010845986984,23,15,1.53,127,190,41,39,245,41
2019-10-30,68,165,0.3214947498455837,0.3439826302729528,15,22,0.68,109,446,53,44,217,59
2019-10-31,49,152,0.2611111111111111,0.2947923124612523,11,19,0.58,83,576,61,31,215,74
2019-11-01,102,23,0.3272671190623072,0.3367441860465116,16,4,4.0,132,112,61,31,233,66
2019-11-04,85,19,0.3594327990135635,0.3458320421444065,15,3,5.0,179,204,76,23,284,63
2019-11-05,77,43,0.3654853620955315,0.3534696406443618,7,4,1.75,165,201,77,18,333,65
2019-11-06,45,59,0.3066954643628509,0.3129652605459057,12,4,3.0,116,452,60,20,363,60
2019-11-07,102,10,0.3424699722821065,0.339938080495356,15,1,15.0,162,201,57,21,412,55
2019-11-08,62,26,0.3310748383122883,0.3238390092879257,17,3,5.67,95,294,53,20,370,58
2019-11-11,32,217,0.1988916256157635,0.2271039603960396,10,10,1.0,54,1101,33,37,355,73
2019-11-12,72,28,0.2113846153846154,0.2374768089053803,20,2,10.0,77,568,38,24,310,81
2019-11-13,74,29,0.2107858243451463,0.2231507273290003,19,7,2.71,86,812,38,20,312,79
2019-11-14,110,8,0.2481527093596059,0.2372409526755335,23,1,23.0,96,379,48,15,308,70
2019-11-15,51,111,0.2052939365958756,0.2016079158936301,11,14,0.79,52,1052,43,18,255,78
2019-11-18,91,23,0.2320934521979711,0.2165585418597466,18,4,4.5,92,326,43,14,273,71
2019-11-19,145,3,0.3258530587150323,0.2684584491813407,28,1,28.0,143,14,57,10,236,71
2019-11-20,59,22,0.2933579335793358,0.2512360939431396,17,1,17.0,98,184,50,16,220,81
2019-11-21,49,25,0.2946236559139785,0.2529339098208771,10,1,10.0,85,210,47,18,213,83
2019-11-22,49,88,0.2489257213014119,0.2182098765432098,11,5,2.2,55,391,30,16,175,86
2019-11-25,84,148,0.2788343558282208,0.218759642085776,22,16,1.38,79,425,19,29,158,83
2019-11-26,62,34,0.2886503067484662,0.2139549243593701,10,5,2.0,63,394,25,27,175,83
2019-11-27,61,21,0.2734518700183936,0.2192034578573634,11,3,3.67,71,392,28,21,164,105
2019-11-28,51,20,0.2614960147148988,0.2094531974050046,15,3,5.0,45,531,33,14,164,100
2019-11-29,51,20,0.2773521299417714,0.2118591723285979,11,2,5.5,52,336,29,9,156,103
2019-12-02,71,20,0.2967840735068913,0.2258961681087762,12,2,6.0,66,304,29,12,182,100
2019-12-03,71,14,0.3844743276283618,0.2399629400864731,16,1,16.0,74,158,28,12,153,108
2019-12-04,62,17,0.4256425948592411,0.2520098948670377,17,2,8.5,63,146,35,7,141,112
2019-12-05,84,5,0.5869233119462267,0.2971887550200803,24,1,24.0,113,21,38,11,152,103
2019-12-06,89,15,0.6816376413076688,0.3396168108776267,24,1,24.0,122,19,45,5,151,105
2019-12-09,80,19,0.7131072410632447,0.3587762669962917,15,3,5.0,118,37,58,5,150,105
2019-12-10,124,6,0.7235474006116208,0.3845440494590417,28,1,28.0,164,51,90,5,138,131
2019-12-11,61,28,0.6986552567237164,0.3785537700865266,21,4,5.25,102,77,67,5,132,134
2019-12-12,70,20,0.6241221374045801,0.3666975594686438,22,2,11.0,102,125,63,8,138,124
2019-12-13,106,12,0.7716463414634146,0.465618254702436,21,2,10.5,139,19,75,8,141,110
2019-12-16,165,2,0.8830694275274056,0.5910070834616569,33,0,,285,7,97,4,165,100
2019-12-17,118,3,0.9366433140420348,0.7226502311248074,29,0,,309,5,94,5,212,60
2019-12-18,107,2,0.936986301369863,0.7281972265023112,32,0,,230,4,115,5,204,51
2019-12-19,92,48,0.9409616555082166,0.7966101694915254,30,2,15.0,249,5,114,5,187,54
2019-12-20,81,65,0.9117199391171994,0.7200123342584027,29,1,29.0,167,9,111,3,160,66
2019-12-23,44,214,0.6470051687442991,0.4921465968586387,13,15,0.87,90,40,97,2,155,86
2019-12-24,192,15,0.800060771801884,0.6629732225300092,25,3,8.33,235,23,130,3,166,77
2019-12-25,106,8,0.7838905775075988,0.6670773021250385,21,0,,198,24,150,3,215,59
2019-12-26,125,8,0.8246733515648739,0.7426108374384236,30,0,,263,16,167,2,293,34
2019-12-27,82,59,0.7556162720097146,0.7099354044909258,28,1,28.0,165,20,136,3,255,41
2019-12-30,117,63,0.7509857446163178,0.7456949569495694,34,4,8.5,326,27,132,3,294,27
2019-12-31,103,14,0.7862340812613705,0.7926153846153846,31,2,15.5,293,9,137,3,303,25
2020-01-02,205,3,0.8926622195269861,0.8744228993536473,52,0,,527,0,191,3,337,22
2020-01-03,131,24,0.8954545454545455,0.8908364083640836,40,1,40.0,463,4,177,2,305,22
2020-01-06,197,17,0.8848833686761587,0.8954810943744236,54,2,27.0,558,6,201,2,322,15
2020-01-07,186,5,0.923985463355542,0.93394777265745,49,1,49.0,733,0,222,2,325,17
2020-01-08,105,90,0.8144111413866182,0.8832923832923832,32,3,10.67,345,8,183,3,331,17
2020-01-09,179,28,0.9061175045427012,0.9269266195885784,35,0,,502,1,235,2,391,11
2020-01-10,79,39,0.880036352620418,0.931246163290362,26,6,4.33,352,4,218,0,387,13
2020-01-13,177,16,0.896969696969697,0.9382678132678132,51,3,17.0,615,6,247,0,465,15
2020-01-14,107,22,0.8780266343825666,0.9374808458473796,29,4,7.25,421,5,200,0,483,13
2020-01-15,87,37,0.7671108419139915,0.9188609920391916,23,5,4.6,310,11,170,1,440,12
2020-01-16,99,31,0.6734261501210653,0.8897734231475811,23,1,23.0,276,21,169,2,447,14
2020-01-17,112,49,0.6082224909310762,0.8627750611246944,24,5,4.8,251,36,160,2,476,11
2020-01-20,231,48,0.6629417094533374,0.8778625954198473,51,5,10.2,428,25,219,1,498,13
2020-01-21,127,125,0.4791792395896198,0.7689960329569728,37,12,3.08,284,66,260,2,405,22
2020-01-22,158,85,0.4478287092882991,0.7459591338822812,26,12,2.17,307,78,243,4,467,26
2020-01-23,58,731,0.2550497437443473,0.4689024390243902,17,34,0.5,99,356,171,6,395,26
2020-02-03,108,3089,0.0852666465802952,0.1790499390986601,54,2187,0.02,96,1837,100,45,256,93
2020-02-04,553,573,0.1267690454682324,0.2096774193548387,102,10,10.2,103,1445,163,116,309,174
2020-02-05,546,5,0.1616009629852542,0.2519014298752662,104,0,,212,51,228,40,370,118
2020-02-06,549,8,0.2106530243755642,0.2980535279805353,155,0,,301,12,265,26,435,77
2020-02-07,383,75,0.2383388504363527,0.3319148936170212,98,4,24.5,227,27,238,38,456,54
2020-02-10,382,110,0.2660853878532772,0.3704041324825281,109,21,5.19,189,4,227,23,444,43
2020-02-11,115,164,0.2459410703547805,0.3474035833586395,39,25,1.56,84,0,180,36,427,44
2020-02-12,280,4,0.3023745115719867,0.3872534142640364,62,0,,194,0,195,27,556,30
2020-02-13,121,66,0.2866586538461538,0.3641881638846737,33,1,33.0,131,10,205,24,535,39
2020-02-14,152,51,0.29296875,0.3674150485436893,35,1,35.0,141,9,174,34,551,41
2020-02-17,580,5,0.4734154400720937,0.4558689717925386,89,1,89.0,336,0,235,9,627,29
2020-02-18,341,19,0.6251126464403725,0.5112257281553398,74,0,,395,0,240,5,727,19
2020-02-19,170,164,0.618547418967587,0.5077249318388367,64,9,7.11,220,1,203,6,682,19
2020-02-20,301,24,0.8337833783378338,0.5853510895883777,66,0,,328,0,216,2,677,20
2020-02-21,261,7,0.886622675464907,0.6124054462934947,64,0,,401,0,247,2,757,16
2020-02-24,408,32,0.8644677661169415,0.632788868723533,115,1,115.0,630,3,298,3,859,15
2020-02-25,321,26,0.7793764988009593,0.5876662636033857,93,0,,453,7,300,4,916,17
2020-02-26,131,621,0.7830386574767756,0.5690540948927169,59,53,1.11,144,11,220,4,825,12
2020-02-27,226,141,0.8176100628930818,0.592749244712991,59,18,3.28,172,6,192,3,844,8
2020-02-28,64,1925,0.3536987121892782,0.3486404833836858,34,166,0.2,50,117,166,5,627,30
2020-03-02,998,6,0.6585804132973945,0.5113327289211242,145,0,,206,1,588,4,812,16
2020-03-03,253,8,0.7063753367255313,0.5580060422960725,68,0,,214,2,663,2,869,14
2020-03-04,235,54,0.734052111410602,0.6086430945905107,54,2,27.0,278,7,578,3,886,10
2020-03-05,310,20,0.815624064651302,0.7030211480362538,103,1,103.0,343,1,499,10,936,7
2020-03-06,161,75,0.7790419161676647,0.6885196374622357,71,1,71.0,264,2,416,7,911,6
2020-03-09,108,985,0.4947620472912302,0.4984894259818731,49,50,0.98,144,31,224,14,690,13
2020-03-10,528,89,0.5976667663775053,0.60072485653881,73,18,4.06,226,5,343,7,782,14
2020-03-11,126,132,0.5287081339712919,0.5502869223799456,48,7,6.86,145,18,242,22,708,15
2020-03-12,101,210,0.3367224880382775,0.4367260646330413,30,11,2.73,104,82,241,24,587,27
2020-03-13,146,153,0.2568011958146487,0.3740942028985507,48,14,3.43,121,180,255,21,591,34
2020-03-16,73,1159,0.147937836222355,0.2454710144927536,29,108,0.27,45,464,112,98,420,53
2020-03-17,188,138,0.14166168559474,0.2389861194930597,43,15,2.87,66,396,103,138,402,72
2020-03-18,89,199,0.1141320585599044,0.2014475271411339,30,7,4.29,48,620,81,132,336,115
2020-03-19,225,78,0.135997614076946,0.2256703826453751,47,16,2.94,63,429,81,147,337,143
2020-03-20,268,42,0.1722801788375559,0.2653614457831325,62,5,12.4,75,41,87,152,366,113
2020-03-23,59,1110,0.1221692491060786,0.1835138387484957,27,99,0.27,39,778,54,395,276,212
2020-03-24,272,61,0.1620977353992848,0.2217875413782726,47,10,4.7,62,44,54,347,309,138
2020-03-25,349,12,0.2226527570789865,0.2767238783498946,63,2,31.5,72,2,71,128,419,68
2020-03-26,99,136,0.2038140643623361,0.2539873608185374,25,7,3.57,74,40,60,139,353,94
2020-03-27,83,94,0.2022036926742108,0.2554151624548736,26,9,2.89,36,69,88,64,304,99
2020-03-30,83,473,0.162645218945487,0.2012635379061371,24,22,1.09,53,414,56,176,252,188
2020-03-31,202,75,0.1853396901072705,0.2060150375939849,51,3,17.0,95,378,56,230,291,167
2020-04-01,77,111,0.1554496724240619,0.1856971153846154,20,10,2.0,38,336,37,206,259,167
2020-04-02,348,14,0.2211967847573682,0.2273956142985881,48,3,16.0,53,13,31,129,293,133
2020-04-03,107,43,0.2418106015485408,0.228296785821568,40,2,20.0,56,86,35,159,254,188
2020-04-07,468,1,0.4587429252308609,0.3073918269230769,87,0,,144,2,63,47,311,141
2020-04-08,139,55,0.5657228017883755,0.3474601743312293,45,2,22.5,86,1,47,39,301,141
2020-04-09,208,33,0.690199582960977,0.3915264423076923,50,5,10.0,128,6,45,26,291,152
2020-04-10,57,418,0.4666468135795116,0.3041128790153107,21,11,1.91,48,49,47,42,271,181
2020-04-13,113,157,0.4221030682156687,0.2975975975975976,32,14,2.29,71,180,62,68,247,250
2020-04-14,221,11,0.5963084251265257,0.3462346234623462,51,0,,109,9,106,24,264,178
2020-04-15,110,60,0.5241358760429082,0.3109243697478991,29,2,14.5,66,58,107,26,245,228
2020-04-16,159,27,0.5456709312704552,0.3248426730596344,42,2,21.0,77,55,136,19,267,232
2020-04-17,133,59,0.5587273267915551,0.3171608265947888,30,5,6.0,67,52,122,33,255,206
2020-04-20,213,18,0.6237358715050565,0.3585979628520072,47,0,,130,43,131,20,295,187
2020-04-21,97,32,0.530952380952381,0.3490113840623127,37,1,37.0,104,131,193,18,295,210
2020-04-22,197,20,0.6007140731925023,0.3792277761149356,72,6,12.0,155,49,161,14,278,187
2020-04-23,124,65,0.5655664585191793,0.3748878923766816,47,5,9.4,137,123,116,20,274,164
2020-04-24,64,279,0.4360879904875148,0.3095095693779904,22,37,0.59,73,343,91,24,243,215
2020-04-27,108,182,0.3973825104104699,0.2946455279688902,32,37,0.86,95,411,95,25,295,162
2020-04-28,101,468,0.2971122357844596,0.2474566128067025,19,28,0.68,97,788,111,30,463,80
2020-04-29,144,137,0.2966278722769322,0.2516496700659868,34,17,2.0,60,563,105,30,438,101
2020-04-30,399,50,0.4001196172248804,0.3195070634204989,57,14,4.07,56,42,125,24,418,103
2020-05-06,313,35,0.4991071428571428,0.3778774289985052,64,7,9.14,118,38,127,33,414,132
2020-05-07,121,43,0.4732302201070791,0.3713773528533015,39,11,3.55,115,60,150,39,391,142
2020-05-08,163,25,0.5598811292719168,0.428486115258286,43,5,8.6,133,18,97,49,367,126
2020-05-11,133,31,0.5715983363042186,0.4386383995222454,33,4,8.25,112,35,109,58,383,115
2020-05-12,114,26,0.5537410926365796,0.4336019098776484,33,1,33.0,144,81,115,52,347,148
2020-05-13,169,19,0.5760095011876485,0.4556848701880036,48,4,12.0,185,56,183,41,387,144
2020-05-14,90,40,0.4980706441080439,0.4211154190277363,32,5,6.4,109,163,183,45,357,148
2020-05-15,132,24,0.5112692763938316,0.4388789505068575,38,7,5.43,105,138,150,54,281,207
2020-05-18,150,169,0.4652818991097923,0.4249477767830498,41,17,2.41,156,188,151,56,275,288
2020-05-19,219,18,0.5400593471810089,0.479247536578083,49,9,5.44,208,76,172,52,304,220
2020-05-20,107,111,0.4753855278766311,0.4425544613548194,39,18,2.17,86,250,144,69,249,298
2020-05-21,93,197,0.3989330171902786,0.4091316025067144,29,14,2.07,72,368,111,92,233,377
2020-05-22,80,208,0.2877442273534636,0.3366129994036971,29,20,1.45,46,598,105,107,193,539
2020-05-25,138,124,0.2881255552265324,0.3316433045034297,27,18,1.5,80,494,106,114,202,599
2020-05-26,324,23,0.4110156944033165,0.4105545617173524,61,17,3.59,155,40,125,112,237,360
2020-05-27,146,58,0.3996442336199229,0.4098507462686567,44,9,4.89,139,153,142,100,215,385
2020-05-28,94,100,0.3777383066903493,0.3951685058156874,29,26,1.12,104,206,130,98,277,231
2020-05-29,216,54,0.4183914843287995,0.419200954084675,43,18,2.39,178,183,177,82,238,305
2020-06-01,443,21,0.6455621301775148,0.5619218143837661,89,14,6.36,270,13,248,74,251,261
2020-06-02,155,77,0.7070647354419155,0.599582587954681,55,16,3.44,149,21,188,77,238,253
2020-06-03,140,32,0.676218611521418,0.5810488676996425,54,10,5.4,152,21,159,89,198,306
2020-06-04,176,57,0.6772002362669817,0.600238308013107,50,15,3.33,215,39,172,89,216,308
2020-06-05,139,87,0.6683402244536326,0.5899880810488677,36,27,1.33,190,39,154,94,249,248
2020-06-08,120,114,0.6603717910888167,0.5732578916021441,33,27,1.22,186,63,124,103,210,283
2020-06-09,133,44,0.6842570754716981,0.597441237726867,32,13,2.46,208,48,124,106,234,263
2020-06-10,110,47,0.6211674528301887,0.5545643770443057,26,6,4.33,217,77,119,114,295,247
2020-06-11,126,41,0.5466076696165192,0.521273430526629,36,6,6.0,163,110,121,113,297,234
2020-06-12,154,36,0.4958750736593989,0.4964306960142772,40,13,3.08,205,134,140,112,405,164
2020-06-15,173,90,0.4623307828134196,0.476077265973254,43,10,4.3,220,180,148,114,409,169
2020-06-16,271,18,0.6298911444542512,0.5613670133729569,39,8,4.88,324,19,154,106,502,142
2020-06-17,173,45,0.6381288614298323,0.5794947994056464,38,10,3.8,293,37,176,98,492,156
2020-06-18,120,106,0.6478375992939099,0.586627043090639,31,15,2.07,186,39,174,84,440,154
2020-06-19,154,32,0.6781305114638448,0.5987525987525988,46,8,5.75,256,28,246,71,613,129
2020-06-22,142,55,0.64,0.5977421271538919,28,9,3.11,244,52,253,72,549,138
2020-06-23,145,45,0.5521905321964128,0.5599762470308789,27,13,2.08,298,121,207,80,491,159
2020-06-24,122,59,0.5045521292217328,0.5379821958456973,14,13,1.08,230,161,230,81,510,145
2020-06-29,131,86,0.4074074074074074,0.4814374814374814,24,12,2.0,230,266,241,76,515,147
2020-06-30,252,17,0.4958823529411765,0.5484254307783719,51,5,10.2,385,44,269,62,655,124
2020-07-01,186,41,0.5450542999706487,0.5931198102016607,43,10,4.3,328,39,177,72,668,119
2020-07-02,255,28,0.7136150234741784,0.6831653823355068,58,3,19.33,435,16,185,68,720,105
2020-07-03,245,34,0.8110328638497653,0.7691851851851852,67,9,7.44,490,14,194,72,658,114
2020-07-06,895,9,0.9234604105571848,0.8812555522653243,165,3,55.0,1134,6,322,50,865,97
2020-07-07,305,23,0.9399003224860744,0.8957654723127035,86,3,28.67,776,7,366,46,772,113
2020-07-08,437,11,0.9405389572349152,0.9129920094702576,112,5,22.4,1243,6,478,35,872,103
2020-07-09,554,8,0.9642857142857144,0.9349112426035504,130,5,26.0,1623,3,614,30,950,81
2020-07-10,268,146,0.9587115666178624,0.9236686390532544,85,7,12.14,679,10,629,29,1038,72
2020-07-13,737,22,0.9689695550351288,0.9432288586635128,156,6,26.0,1552,3,867,20,1283,50
2020-07-14,255,244,0.9593210418495756,0.93679858239811,75,16,4.69,758,8,848,18,1142,67
2020-07-15,146,751,0.9157155399473222,0.914327917282127,54,53,1.02,275,14,628,21,1025,73
2020-07-16,44,1394,0.6068501170960188,0.7955686853766617,14,159,0.09,35,41,321,37,737,108
2020-07-17,223,143,0.5636150921322024,0.7785651018600531,38,27,1.41,114,34,337,37,727,117
2020-07-20,797,33,0.7698157355952032,0.8685764914353219,121,4,30.25,350,5,492,33,855,105
2020-07-21,239,48,0.771320093457944,0.8793510324483775,54,9,6.0,296,4,473,32,892,101
2020-07-22,217,14,0.7720631209818819,0.8849218058424314,46,1,46.0,287,4,514,31,889,101
2020-07-23,205,42,0.6792287467134093,0.8513274336283185,41,2,20.5,334,22,522,25,921,102
2020-07-24,58,1300,0.3550364963503649,0.6799410029498525,19,66,0.29,80,90,362,34,776,122
2020-07-27,217,143,0.3309982486865149,0.6618471525523754,43,14,3.07,138,100,395,36,806,123
2020-07-28,235,41,0.369419317187044,0.7095252138012386,43,4,10.75,165,17,371,30,946,96
2020-07-29,385,1,0.4846894138232721,0.7960506926024168,69,0,,277,3,456,29,1114,80
2020-07-30,207,28,0.4603729603729604,0.774079528718704,68,2,34.0,297,8,399,25,963,89
2020-07-31,277,10,0.4909673659673659,0.8018256772673734,73,0,,366,9,412,20,959,93
2020-08-03,628,3,0.6874453830468977,0.8728289667353547,160,0,,659,1,376,21,1121,72
2020-08-04,181,143,0.6451237263464338,0.8613890523837552,59,14,4.21,362,4,332,26,1016,78
2020-08-05,289,34,0.6723887110852488,0.8676081200353045,84,0,,507,2,327,27,1085,85
2020-08-06,200,84,0.6616279069767442,0.8426470588235294,70,5,14.0,385,8,252,31,1083,86
2020-08-07,141,174,0.5188953488372093,0.7761764705882352,52,7,7.43,293,23,270,35,990,99
2020-08-10,263,142,0.6287373004354136,0.81786133960047,82,12,6.83,322,9,199,50,1078,87
2020-08-11,102,259,0.4815674891146589,0.7346459006758742,33,12,2.75,155,32,165,54,954,102
2020-08-12,146,219,0.4308495216004639,0.7037580739870816,37,17,2.18,135,55,172,39,902,103
2020-08-13,199,65,0.4869640787949015,0.7235104197240975,55,8,6.88,185,30,261,20,872,107
2020-08-14,155,64,0.5399305555555556,0.7564553990610329,34,17,2.0,162,12,256,14,973,96
2020-08-17,314,18,0.7030390738060781,0.8092723004694836,71,3,23.67,330,5,224,11,1170,72
2020-08-18,230,18,0.7453810623556582,0.8194607268464243,64,0,,353,4,235,8,1348,57
2020-08-19,105,255,0.6027713625866051,0.7491207502930832,47,14,3.36,230,25,188,16,1238,63
2020-08-20,76,193,0.5031736872475476,0.706588579795022,25,16,1.56,115,42,155,20,1047,76
2020-08-21,191,52,0.5354671280276817,0.7235724743777452,36,6,6.0,195,37,242,12,1077,72
2020-08-24,196,64,0.543384260593831,0.7444379391100703,42,10,4.2,221,30,269,9,1168,62
2020-08-25,189,94,0.4959654178674351,0.7172131147540983,42,11,3.82,238,32,220,14,1116,55
